train_loss,,,,
34,77.51,73.41,61.17,73.43
35,77.51,73.4,61.17,73.43
36,77.52,73.39,61.17,73.43
37,77.52,73.4,61.17,73.43
38,77.52,73.39,61.17,73.42
39,77.52,73.39,61.17,73.43
40,77.52,73.4,61.18,73.43
41,77.53,73.39,61.16,73.43
42,77.53,73.39,61.18,73.43
43,77.53,73.4,61.18,73.42
44,77.53,73.39,61.17,73.43
45,77.53,73.39,61.17,73.43
46,77.53,73.39,61.18,73.42
47,77.54,73.4,61.18,73.41
48,77.53,73.4,61.18,73.41
49,77.53,73.4,61.18,73.41
50,77.54,73.4,61.18,73.42
51,77.53,73.4,61.19,73.42
52,77.52,73.41,61.18,73.41
53,77.52,73.41,61.17,73.42
54,77.52,73.41,61.19,73.41
55,77.52,73.4,61.17,73.41
56,77.51,73.41,61.19,73.41
57,77.52,73.41,61.18,73.41
58,77.52,73.4,61.18,73.41
59,77.52,73.4,61.18,73.4
60,77.52,73.4,61.18,73.41
61,77.52,73.4,61.18,73.41
62,77.52,73.41,61.17,73.4
63,77.51,73.41,61.18,73.41
64,77.52,73.41,61.17,73.41
65,77.52,73.41,61.19,73.41
66,77.53,73.4,61.19,73.41
67,77.52,73.4,61.2,73.41
68,77.53,73.4,61.2,73.41
69,77.52,73.41,61.19,73.41
70,77.53,73.41,61.18,73.41
71,77.52,73.41,61.2,73.4
72,77.52,73.41,61.2,73.41
73,77.51,73.41,61.21,73.41
74,77.51,73.42,61.21,73.42
75,77.52,73.42,61.21,73.42
76,77.51,73.41,61.21,73.41
77,77.52,73.41,61.2,73.41
78,77.51,73.41,61.19,73.41
79,77.52,73.42,61.21,73.41
80,77.51,73.41,61.18,73.41
81,77.52,73.41,61.2,73.42
82,77.51,73.4,61.2,73.42
83,77.52,73.4,61.21,73.41
84,77.51,73.41,61.21,73.41
85,77.52,73.4,61.21,73.42
86,77.52,73.4,61.2,73.41
87,77.51,73.4,61.21,73.42
88,77.52,73.39,61.2,73.41
89,77.51,73.39,61.2,73.42
90,77.51,73.39,61.2,73.41
91,77.52,73.39,61.21,73.41
92,77.52,73.39,61.21,73.41
93,77.52,73.39,61.2,73.42
94,77.52,73.4,61.21,73.41
95,77.52,73.4,61.21,73.42
96,77.51,73.4,61.2,73.42
97,77.51,73.4,61.21,73.41
98,77.52,73.39,61.2,73.42
99,77.51,73.39,61.2,73.43
100,77.51,73.41,61.19,73.43
