Test Acc:,,,,,,,,,,,,,,,,
29,68.068,65.412,57.372,65.42,56.738,52.27,57.786,53.376,61.012,53.7,59.548,50.34,49.304,37.478,51.734,50.356
30,68.232,66.134,57.748,65.696,56.682,52.392,57.63,54.624,60.702,54.032,60.266,50.766,49.204,36.86,51.616,50.302
31,68.36,66.082,57.292,66.004,56.438,52.16,57.938,54.476,61.142,54.066,60.494,50.822,49.358,37.488,51.644,51.228
32,68.598,65.962,57.6,66.172,56.964,52.47,57.814,54.398,61.134,54.242,60.14,51.09,49.23,37.794,51.714,51.342
33,68.248,66.318,57.924,66.436,56.87,52.754,57.808,54.696,61.302,54.08,60.26,50.864,49.54,37.93,51.744,51.188
34,68.22,66.32,58.142,66.42,57.51,52.754,57.926,54.616,61.21,54.404,60.26,51.29,49.786,38.244,51.912,50.908
35,68.538,66,58.176,66.074,57.534,52.678,57.986,54.812,60.922,54.498,60.382,51.414,49.76,38.168,52.022,51.342
36,68.626,66.366,58.266,66.63,57.314,53.358,57.954,55.004,61.396,54.462,60.64,51.542,49.91,38.658,52.168,51.324
37,68.5,66.346,58.688,66.682,57.704,52.988,58.438,54.976,60.934,54.672,60.768,51.73,50.374,38.644,52.386,51.392
38,68.47,66.502,58.516,66.532,57.488,53.054,58.478,54.928,61.442,54.754,60.754,51.906,50.138,38.656,52.396,51.3
39,68.728,66.738,58.836,66.974,57.944,53.272,58.23,55.32,61.846,54.752,60.744,51.658,50.128,38.898,52.684,51.604
40,68.586,66.672,58.554,66.674,57.924,53.656,58.484,55.29,61.576,55.266,60.862,51.584,50.704,38.496,52.884,51.994
41,69.092,66.596,58.924,66.888,57.76,53.2,58.568,55.772,61.754,55.106,60.46,51.984,50.576,39.198,52.896,51.992
42,68.67,66.668,58.742,67.076,58.026,53.584,58.622,55.746,61.69,55.212,61.064,51.926,50.586,39.416,52.392,51.824
43,69.152,66.812,58.994,66.782,58.112,53.66,58.716,55.526,62.134,55.374,61.052,51.94,50.582,39.008,52.828,51.934
44,69.268,66.868,58.758,67.228,57.768,53.808,58.592,55.354,61.928,55.146,61.262,52.388,50.788,38.748,53.034,52.362
45,69.182,66.758,59.04,67.074,58.12,54.144,58.818,55.922,61.95,55.282,61.246,52.322,51.102,39.158,53.076,52.478
46,69.434,66.892,59.608,67.436,58.404,54.066,58.908,55.71,62.098,55.652,61.304,52.386,50.82,39.356,53.252,52.016
47,69.466,67.1,59.492,67.24,58.332,54.112,59.026,56.01,62.052,55.576,61.332,52.652,50.99,39.802,53.348,52.408
48,69.62,67.156,59.486,67.326,58.37,54.12,58.828,56.038,62.354,55.672,61.284,52.904,51.022,39.892,53.29,52.292
49,69.426,67.284,59.614,67.244,58.57,54.332,59.112,56.218,62.216,55.784,61.288,52.804,51.332,39.978,53.71,52.766
50,69.468,67.274,59.742,67.348,58.564,54.632,59.058,56.192,62.354,55.61,61.514,52.94,51.42,39.94,53.292,52.768
51,69.502,67.514,59.93,67.48,58.572,54.678,59.192,56.594,62.558,55.932,61.31,52.79,51.724,40.17,53.8,52.682
52,69.564,67.054,60.142,67.55,58.648,54.806,59.42,56.77,62.55,55.922,61.368,52.872,51.436,40.432,53.806,52.862
53,69.5,67.356,60.252,67.588,58.758,54.522,59.318,56.566,62.952,56.156,61.64,53.008,51.548,40.176,53.716,53.368
54,69.798,67.374,60.438,67.598,58.92,54.42,59.436,56.318,62.854,56.274,61.584,53.338,51.82,40.322,53.806,53.118
55,69.376,67.296,60.376,67.604,59.098,54.836,59.332,56.256,62.756,56.274,61.534,53.408,51.74,40.214,53.86,53.424
56,69.688,67.626,60.542,67.998,58.838,54.804,59.52,56.568,62.524,56.318,61.738,53.458,51.858,40.108,54.1,53.164
57,69.496,67.776,60.45,67.87,59.1,54.922,59.478,56.936,62.592,56.278,61.658,53.496,51.892,40.364,54.08,53.428
58,69.9,67.65,60.236,67.804,59.37,54.866,59.872,56.922,62.73,56.582,61.698,53.378,52.026,40.612,54.468,53.474
59,69.73,67.606,60.45,67.916,59.318,54.932,59.684,56.784,63.046,56.386,61.924,53.51,52.244,40.452,54.332,53.616
60,69.942,67.81,60.962,67.9,59.204,55.262,59.762,57.06,62.756,56.44,61.826,53.658,52.126,40.93,54.368,53.578
61,69.752,67.862,60.83,68.018,59.108,55.256,59.836,57.16,62.854,56.616,61.816,53.738,52.296,40.858,54.576,53.606
62,69.892,67.688,60.788,68.086,59.296,55.4,60.046,57.198,63.114,56.652,62.204,53.864,52.406,41.07,54.294,53.724
63,69.734,67.892,60.91,68.34,59.24,55.42,59.904,57.014,63.1,56.866,62.114,53.928,52.53,41.052,54.458,53.754
64,69.978,67.91,60.97,68.158,59.414,55.208,59.918,57.098,62.962,56.818,62.036,53.596,52.322,41.094,54.54,53.946
65,69.904,68.014,61.184,68.306,59.422,55.43,60.166,57.486,63.166,56.7,61.986,53.788,52.584,40.92,54.494,53.994
66,70.072,68.126,60.964,68.404,59.446,55.342,60.118,57.222,63.042,56.986,62.182,54.072,52.564,40.926,54.682,54.062
67,70.02,68.042,61.146,68.298,59.672,55.332,60.108,57.38,63.118,56.906,62.178,54.262,52.64,41.21,54.68,53.946
68,70.042,67.898,60.974,68.376,59.642,55.502,60.122,57.35,63.076,57.026,62.344,54.276,52.86,41.418,54.636,54.01
69,70.174,68.124,61.244,68.392,59.61,55.674,60.036,57.488,63.2,57,62.308,54.224,52.728,41.44,54.96,54.158
70,70,68.292,61.164,68.482,59.624,55.802,60.234,57.602,63.326,57.01,62.404,54.272,52.77,41.296,54.818,54.316
71,70.234,68.15,61.436,68.478,59.692,55.902,60.264,57.582,63.3,57.234,62.502,54.436,52.93,41.574,54.882,54.244
72,70.02,68.136,61.678,68.378,59.658,56.032,60.062,57.5,63.36,57.186,62.528,54.362,52.94,41.444,54.992,54.408
73,70.148,68.134,61.65,68.37,59.792,55.926,60.348,57.494,63.276,57.216,62.49,54.466,53.014,41.532,55.03,54.358
74,70.26,68.348,61.476,68.304,59.752,56.036,60.534,57.562,63.304,57.298,62.28,54.554,52.978,41.788,55.142,54.462
75,70.188,68.176,61.552,68.382,59.91,56.112,60.472,57.598,63.474,57.3,62.68,54.478,53.134,41.856,55.164,54.67
76,70.232,68.292,61.624,68.476,59.91,55.966,60.434,57.756,63.444,57.23,62.42,54.584,53.102,41.806,55.148,54.452
77,70.356,68.292,61.704,68.582,59.934,56.218,60.538,57.966,63.304,57.278,62.596,54.804,53.076,41.86,55.174,54.552
78,70.3,68.232,61.704,68.724,59.972,56.272,60.61,57.794,63.38,57.304,62.57,54.624,53.364,41.798,55.234,54.752
79,70.236,68.378,61.854,68.658,60.134,56.15,60.586,57.872,63.432,57.41,62.75,54.738,53.226,41.938,55.182,54.844
80,70.456,68.58,61.626,68.702,60.056,56.28,60.596,57.88,63.508,57.408,62.776,54.838,53.35,42.068,55.25,54.666
81,70.552,68.426,61.818,68.58,60.004,56.084,60.484,57.94,63.472,57.464,62.698,54.814,53.344,41.8,55.344,54.756
82,70.374,68.294,61.81,68.628,59.966,56.176,60.562,57.902,63.58,57.486,62.628,54.75,53.244,41.912,55.414,54.834
83,70.4,68.32,61.944,68.622,60.17,56.294,60.594,58.042,63.472,57.586,62.682,54.846,53.334,42.008,55.276,54.798
84,70.434,68.354,61.83,68.766,60.122,56.348,60.596,58.082,63.634,57.486,62.694,54.796,53.49,42.056,55.43,54.978
85,70.414,68.438,61.924,68.648,60.154,56.282,60.726,58.018,63.534,57.53,62.866,54.964,53.46,42.06,55.278,54.782
86,70.428,68.492,61.92,68.672,60.118,56.326,60.784,58.106,63.514,57.566,62.792,54.84,53.37,42.138,55.406,55.038
87,70.446,68.45,61.914,68.758,60.128,56.448,60.696,58.186,63.664,57.564,62.908,54.932,53.442,42.236,55.376,54.92
88,70.376,68.556,61.916,68.776,60.29,56.254,60.68,58.108,63.696,57.54,62.726,54.976,53.5,42.208,55.45,54.912
89,70.396,68.58,61.89,68.78,60.3,56.388,60.904,58.174,63.684,57.642,62.85,55.04,53.494,42.186,55.466,55.018
90,70.51,68.618,61.908,68.798,60.268,56.366,60.848,58.154,63.752,57.516,62.872,55.044,53.6,42.17,55.456,54.922
91,70.51,68.59,61.928,68.732,60.288,56.448,60.77,58.11,63.662,57.628,62.792,55.092,53.484,42.148,55.47,55.004
92,70.554,68.548,61.902,68.778,60.298,56.384,60.806,58.098,63.68,57.65,62.928,54.966,53.586,42.186,55.452,55.054
93,70.442,68.538,61.98,68.776,60.248,56.506,60.834,58.194,63.68,57.65,62.928,55.158,53.616,42.168,55.424,55.072
94,70.458,68.592,61.876,68.808,60.238,56.508,60.834,58.194,63.606,57.658,62.892,55.05,53.61,42.196,55.424,55.104
95,70.546,68.7,61.962,68.82,60.29,56.496,60.886,58.19,63.594,57.722,62.782,55.126,53.624,42.204,55.502,55.048
96,70.536,68.7,61.994,68.94,60.304,56.458,60.862,58.188,63.668,57.65,62.838,55.13,53.632,42.186,55.568,55.072
97,70.484,68.65,62.004,68.794,60.364,56.438,60.85,58.226,63.67,57.638,62.916,55.082,53.69,42.166,55.448,55.084
98,70.558,68.668,62.02,68.866,60.31,56.452,60.886,58.184,63.76,57.686,62.862,55.068,53.634,42.268,55.572,55.088
99,70.5,68.674,61.958,68.708,60.41,56.418,60.94,58.176,63.718,57.668,62.874,55.132,53.626,42.172,55.492,55.122
100,70.456,68.654,62.038,68.898,60.332,56.444,60.89,58.182,63.716,57.75,62.868,55.056,53.63,42.142,55.53,55.07
Train Loss,,,,,,,,,,,,,,,,
1,0.002189791,0.002546468,0.003465949,0.002554854,0.002612408,0.003432788,0.002517667,0.00332646,0.002090932,0.003405868,0.002223612,0.00370472,0.003485495,0.004879342,0.003125225,0.003574459
2,0.001932389,0.002182026,0.002878879,0.002187731,0.002282876,0.002837752,0.002202716,0.002784401,0.00187637,0.002870721,0.0019746,0.00310606,0.002993006,0.004244753,0.002700724,0.003009878
3,0.001826415,0.002054915,0.002692811,0.002059475,0.002202265,0.002683662,0.002130079,0.002636401,0.001826046,0.002720325,0.001919556,0.002939071,0.002866565,0.004045474,0.002597968,0.002859251
4,0.001754637,0.001969002,0.002571684,0.001974227,0.002153543,0.002597377,0.002082227,0.002550716,0.001791921,0.002627918,0.001883297,0.002835835,0.002785285,0.003927822,0.002531139,0.002770439
5,0.001698548,0.001903515,0.00248403,0.001908526,0.002117632,0.002532302,0.002050499,0.002486395,0.001770184,0.002564857,0.001853916,0.002763474,0.002730808,0.003865712,0.002483318,0.002705097
6,0.001650559,0.001849601,0.002414701,0.001854706,0.002088311,0.002481898,0.002018008,0.002438371,0.001750983,0.002511241,0.001834174,0.002706881,0.002683305,0.003776922,0.002444021,0.002649275
7,0.001611639,0.001805864,0.002355289,0.001810534,0.002061192,0.002437365,0.001996012,0.00239748,0.001732231,0.002468621,0.001812277,0.002661941,0.00264292,0.00372224,0.002411891,0.002603792
8,0.001572806,0.001763792,0.002303731,0.001769063,0.002039445,0.002406152,0.001973271,0.002362102,0.001713436,0.00243158,0.001797774,0.002621844,0.002610416,0.00367698,0.002383787,0.00256978
9,0.001538,0.001725342,0.002258261,0.001731192,0.002019513,0.002377543,0.001959262,0.002333488,0.00170358,0.002401484,0.001776978,0.002587641,0.002581094,0.003635677,0.002362053,0.002539413
10,0.001509651,0.001693948,0.002218755,0.001698047,0.002000423,0.002348286,0.001935401,0.00230381,0.001687934,0.002373459,0.001763517,0.002557977,0.002554686,0.003597048,0.002335563,0.002510787
11,0.001482475,0.001664164,0.002181945,0.001668288,0.001980363,0.002325018,0.001921112,0.002281641,0.001671841,0.002347613,0.001750699,0.002529587,0.002532144,0.00356561,0.00231988,0.002484647
12,0.001456466,0.001636172,0.002148033,0.001642529,0.00196496,0.002302817,0.00190294,0.002260292,0.001663722,0.002325501,0.001737056,0.002504087,0.002509,0.003535148,0.002295857,0.002460183
13,0.001431769,0.001609801,0.002119265,0.001615212,0.001949079,0.002282854,0.001890994,0.002238913,0.001652344,0.002302039,0.001724253,0.002481316,0.002488674,0.003505344,0.002278535,0.002435697
14,0.001410671,0.001587179,0.00209023,0.001591213,0.001935845,0.002263018,0.001877004,0.002220803,0.001641799,0.002284016,0.001713151,0.002460463,0.00247002,0.003478256,0.002263508,0.002418578
15,0.001389985,0.00156518,0.002064661,0.001571004,0.001921274,0.002246757,0.001866351,0.002204214,0.001627641,0.00226291,0.001700244,0.002441307,0.002452377,0.003455914,0.002246192,0.002401587
16,0.001372077,0.00154648,0.002043111,0.001551214,0.001911219,0.00222608,0.001851639,0.002184558,0.001617496,0.00224823,0.001689552,0.002424209,0.002438059,0.003435395,0.002229269,0.002382401
17,0.00135279,0.001527822,0.002021151,0.001532445,0.001896201,0.00221196,0.001839733,0.002168814,0.001607188,0.002229125,0.001679286,0.002405779,0.002418899,0.00341154,0.002216867,0.002363928
18,0.001336479,0.001509102,0.001999509,0.001513328,0.001885548,0.002197567,0.001828309,0.002154413,0.001600503,0.002214414,0.001669849,0.002390348,0.002403104,0.003393204,0.002204108,0.002347959
19,0.001319498,0.001492712,0.001980177,0.001497176,0.001872016,0.002181968,0.001816414,0.002142039,0.00158926,0.002199384,0.001657538,0.002374108,0.002388386,0.003375477,0.002190973,0.002332503
20,0.001302285,0.00147313,0.001959445,0.001479637,0.001862471,0.002170127,0.001804648,0.002124878,0.001577983,0.002185107,0.00164922,0.002358752,0.002376423,0.003356336,0.002176626,0.002317878
21,0.001288952,0.001460911,0.001942341,0.001465016,0.00185238,0.00215658,0.001796035,0.002112039,0.001571686,0.002169383,0.001638367,0.002344315,0.002363745,0.00333901,0.002162298,0.002305438
22,0.001273904,0.001443123,0.00192377,0.001447993,0.001842475,0.002142597,0.001785245,0.002101503,0.001561774,0.002156574,0.001630881,0.002331812,0.002349419,0.003324086,0.002154125,0.002290073
23,0.001261059,0.001432012,0.001907842,0.001435926,0.001828397,0.002128264,0.001773045,0.002089087,0.00155001,0.002144899,0.001618852,0.002316021,0.002338686,0.003309878,0.00214076,0.002275705
24,0.001243269,0.00141268,0.001887731,0.001415479,0.001819317,0.002115938,0.001762813,0.002075699,0.001544312,0.002129006,0.001612952,0.002301484,0.002322687,0.003294923,0.002130546,0.002264236
25,0.001234706,0.00140228,0.001875062,0.001406644,0.001810266,0.002106175,0.001753829,0.002064103,0.001536118,0.002117254,0.001605189,0.002289334,0.002314834,0.003277511,0.002117154,0.00225462
26,0.001222211,0.00139107,0.001861829,0.001395327,0.001798093,0.002092994,0.001742625,0.002050951,0.001526861,0.002106629,0.001595889,0.002276969,0.002302436,0.003263002,0.002108072,0.002239216
27,0.001208023,0.001374971,0.00184733,0.001380206,0.001793043,0.002082661,0.001732924,0.002039416,0.001517374,0.002095071,0.001585545,0.002265962,0.002289604,0.003248686,0.002098813,0.002227411
28,0.001193922,0.001362003,0.001831184,0.001367253,0.001782036,0.00207237,0.001726769,0.002029631,0.001510774,0.002082132,0.00157619,0.002253768,0.002279638,0.003237535,0.002085293,0.002219382
29,0.001182979,0.001349642,0.001819078,0.001355094,0.001773287,0.002062866,0.001718068,0.002018955,0.001500816,0.002070149,0.001568346,0.002242905,0.002268107,0.003223344,0.00207692,0.002205993
30,0.001172386,0.001340503,0.001805229,0.001344731,0.00176235,0.002048248,0.00170848,0.002007922,0.00149235,0.002059792,0.001557716,0.002229893,0.002258884,0.003211752,0.002066376,0.002195829
31,0.001160517,0.001326189,0.001791228,0.001332082,0.001751733,0.002040781,0.001699953,0.001998163,0.001482143,0.002050974,0.001550398,0.002222593,0.002245945,0.00320236,0.002057401,0.002185352
32,0.001149858,0.001317901,0.001779906,0.00132179,0.001747871,0.002031014,0.001690086,0.001988014,0.001475659,0.002041828,0.001542146,0.002211326,0.002236328,0.003187902,0.002050653,0.002172299
33,0.001139031,0.001304992,0.001763846,0.001310133,0.001735508,0.002019903,0.001681336,0.001977907,0.00147018,0.002029406,0.00153566,0.002198831,0.002228695,0.003173257,0.002037199,0.002167085
34,0.001124261,0.001290726,0.001749036,0.001296212,0.001727197,0.002006906,0.001675236,0.001967504,0.001461619,0.002016516,0.001527758,0.0021889,0.002214627,0.003165225,0.002029863,0.002154022
35,0.001116342,0.001282447,0.001740258,0.00128784,0.00171981,0.002003477,0.001666123,0.001960228,0.001452786,0.002010806,0.001517054,0.002180643,0.002207626,0.003150254,0.002018977,0.002142664
36,0.001106343,0.001274542,0.001730206,0.001277118,0.001712815,0.001991561,0.001655633,0.00194847,0.00144722,0.00200093,0.001509075,0.002167014,0.002194425,0.003140197,0.002006713,0.002134608
37,0.001096352,0.001260653,0.001717414,0.001266817,0.00170005,0.001979929,0.001648892,0.001939235,0.001435805,0.001992471,0.001504157,0.002164088,0.002188174,0.003129421,0.002003959,0.002123854
38,0.001086271,0.00125274,0.001706086,0.001256943,0.001692357,0.001973728,0.001639563,0.001929611,0.001429935,0.001981463,0.001493375,0.002149859,0.002179179,0.003120241,0.00199481,0.002114576
39,0.001077599,0.001243961,0.00169648,0.001248689,0.001684993,0.001962213,0.001630938,0.001921795,0.001422729,0.001972059,0.001487146,0.002142676,0.002165966,0.003110252,0.00198579,0.002103569
40,0.001070141,0.001234989,0.001686647,0.001239735,0.001678128,0.001956468,0.001625249,0.001909721,0.001415501,0.00196325,0.001480467,0.002127692,0.002160356,0.003098066,0.001975675,0.002095112
41,0.001059124,0.001223728,0.001675725,0.001229491,0.001670473,0.001943886,0.001615156,0.001902244,0.001409336,0.001953485,0.001471518,0.002119477,0.002150506,0.003090284,0.001967632,0.0020895
42,0.001051316,0.001215882,0.00166528,0.001221322,0.001661636,0.001936228,0.00160703,0.001896533,0.001403564,0.001947406,0.00146334,0.002112888,0.002142111,0.003080623,0.001959123,0.002077043
43,0.001039056,0.001203207,0.001652869,0.001209952,0.001654217,0.001928101,0.001600853,0.001885838,0.001394582,0.001936692,0.001456682,0.002102014,0.002133959,0.003068519,0.001951752,0.002067473
44,0.001031639,0.001196836,0.001642931,0.001202067,0.001647078,0.001921004,0.00159031,0.001877566,0.001385934,0.001927486,0.001450984,0.002095284,0.002122913,0.003062965,0.001939446,0.002062072
45,0.00102419,0.001188282,0.001635591,0.001193091,0.001636676,0.001911582,0.001586752,0.001868239,0.00137672,0.001920658,0.001442445,0.002085989,0.002116467,0.003050384,0.001935082,0.002051232
46,0.001015515,0.001179684,0.001624223,0.001183998,0.001629225,0.001900853,0.001576878,0.001860348,0.001372456,0.001911643,0.001435025,0.002076539,0.002108884,0.00304025,0.001924387,0.002045386
47,0.001007887,0.00117134,0.001615796,0.00117651,0.001625981,0.001895619,0.001568625,0.001855304,0.001367151,0.00190058,0.001429387,0.002071124,0.002100155,0.003034332,0.001917519,0.002035432
48,0.000997985,0.001161742,0.001604893,0.001167157,0.001615145,0.001885808,0.001563471,0.001845479,0.001357192,0.001892838,0.001421701,0.002059498,0.002093378,0.003024931,0.001910399,0.002030094
49,0.000990007,0.001153338,0.001595598,0.001157302,0.001608265,0.001874045,0.001553919,0.001837836,0.001352003,0.001884205,0.001412764,0.002050308,0.00208528,0.003014462,0.001901314,0.002021112
50,0.000979143,0.001142951,0.001584059,0.001147569,0.001599981,0.00187294,0.001549228,0.001830992,0.001342129,0.001880584,0.001405608,0.002045868,0.002077654,0.003007868,0.001893284,0.002013194
51,0.000972773,0.001135474,0.001574976,0.001141923,0.001593343,0.001863662,0.001539996,0.001820702,0.001336266,0.001869641,0.00139994,0.002036224,0.002066172,0.002993417,0.001887519,0.002003688
52,0.00096395,0.001126325,0.001566124,0.001132223,0.001586476,0.00185357,0.00153435,0.001814408,0.001330591,0.001859609,0.001395497,0.002028598,0.002061592,0.002987508,0.001878646,0.001996034
53,0.000956134,0.001118416,0.001558081,0.001124813,0.001578479,0.001844847,0.001528893,0.00180743,0.001325566,0.001853836,0.001387839,0.002020553,0.002055302,0.002981704,0.001872019,0.001986877
54,0.000945507,0.001106837,0.001545313,0.001112727,0.001573107,0.001839312,0.001519904,0.001799587,0.001315608,0.001846748,0.001379614,0.002014116,0.002047052,0.002971984,0.001867208,0.001979003
55,0.000940309,0.001101961,0.001538234,0.001107603,0.001564116,0.001832229,0.001513867,0.001791553,0.001310488,0.001838293,0.001375585,0.002006532,0.002038953,0.002964526,0.001858227,0.001970515
56,0.000931991,0.001092772,0.001528509,0.001099426,0.001557577,0.001825419,0.001503898,0.001785804,0.001305231,0.001832318,0.001368181,0.001997975,0.002029043,0.002956748,0.001852602,0.001966233
57,0.000924872,0.00108767,0.001522676,0.001093367,0.001550589,0.001816898,0.001497359,0.001778472,0.001301463,0.001824995,0.001360791,0.001989568,0.002025258,0.002952439,0.001841063,0.001958637
58,0.000918279,0.001080024,0.001513157,0.001085955,0.001543482,0.001810376,0.001490858,0.001772017,0.001291502,0.001818396,0.001352986,0.00198327,0.002017804,0.002941746,0.00183781,0.001952314
59,0.000908969,0.001071247,0.00150407,0.001076681,0.001537945,0.001803709,0.001486965,0.001765908,0.001285997,0.00181278,0.001349714,0.001979398,0.002008739,0.002935426,0.001830585,0.001945567
60,0.000902436,0.001064414,0.001497543,0.001071851,0.001530963,0.001796714,0.001480505,0.001757116,0.001280203,0.00180538,0.001340678,0.001968394,0.002004778,0.002925828,0.001818987,0.001936333
61,0.000897475,0.001058095,0.001489637,0.001064638,0.001524957,0.001788901,0.00147126,0.001750299,0.001274944,0.001796513,0.001333864,0.001961626,0.001994636,0.002920247,0.001817712,0.001931951
62,0.000888733,0.001050889,0.001481438,0.001056572,0.001519142,0.001785087,0.00146695,0.00174282,0.001267403,0.001787999,0.001330397,0.001957087,0.00198793,0.002914355,0.001810711,0.001922444
63,0.000881276,0.001042627,0.001472801,0.001048744,0.001512491,0.001777628,0.001461231,0.001733997,0.0012635,0.00178252,0.001324747,0.001950782,0.001982683,0.002906486,0.001803546,0.001916854
64,0.00087393,0.001034097,0.001464168,0.00103945,0.001507041,0.001769351,0.001457232,0.001735036,0.001258428,0.001775688,0.001318945,0.001944049,0.001977936,0.002901694,0.001800398,0.001909958
65,0.000869849,0.001030251,0.001457994,0.001036041,0.001503185,0.001764412,0.001448729,0.001726846,0.001251007,0.001771117,0.001314906,0.001939242,0.001968446,0.002893588,0.001793354,0.00190524
66,0.000861354,0.001021107,0.001450996,0.001027586,0.001494641,0.001758005,0.001445345,0.001720156,0.001246739,0.001765498,0.00130836,0.00193007,0.001967411,0.002884961,0.001786294,0.001897542
67,0.00085834,0.00101854,0.00144408,0.00102426,0.001491417,0.001750871,0.001438484,0.001714968,0.001241479,0.00175959,0.001304122,0.001925579,0.001958777,0.002883234,0.001778817,0.001892969
68,0.000851409,0.00101185,0.001437077,0.00101709,0.00148494,0.001746686,0.001433847,0.001706638,0.001236142,0.001755235,0.001299049,0.001920646,0.001956299,0.002873325,0.001774064,0.001888138
69,0.000848248,0.001007083,0.001432586,0.001014672,0.001480656,0.001742697,0.001427873,0.001702013,0.001228577,0.001750043,0.001292926,0.001910878,0.00194883,0.00287015,0.001767504,0.001881321
70,0.00084098,0.001000035,0.00142691,0.001006069,0.001474235,0.001736726,0.001426667,0.001697201,0.001225267,0.001743355,0.001288407,0.00190656,0.00194477,0.002860308,0.00176487,0.001875466
71,0.000834011,0.000992642,0.001415546,0.000998434,0.001471697,0.001728379,0.001419356,0.00169155,0.001220869,0.001737411,0.001280364,0.001900671,0.001937062,0.002860612,0.001760541,0.001872189
72,0.000828662,0.000987316,0.001410386,0.000994271,0.001465862,0.001723996,0.001413196,0.001686967,0.001216923,0.001731397,0.001278657,0.001898842,0.001934091,0.002852132,0.001752843,0.001866463
73,0.000826039,0.000984573,0.001408203,0.000991099,0.001459476,0.001719452,0.001406446,0.001681223,0.001209732,0.00172641,0.001274179,0.001892193,0.001925986,0.002846969,0.001749172,0.001860204
74,0.000818435,0.000976936,0.00139902,0.000982454,0.001457402,0.001715985,0.001402943,0.001678517,0.001206534,0.001722483,0.001268647,0.001887455,0.001922623,0.002842657,0.001743457,0.001855297
