Test Acc:,,,,,,,,,,,,,,,,
49,55,51.35,42.67,45.96,40.53,46.61,42.74,50.62,42.7,49.48,39.32,38.19,29.07,40.73,39.64,50.17
50,55.14,51.53,42.96,45.92,40.39,46.48,42.77,50.56,42.7,49.58,39.39,38.83,29.3,40.77,39.82,50.42
51,55.42,51.15,42.97,46.06,40.69,46.84,42.96,50.6,42.95,49.54,39.45,38.77,29.38,40.6,39.53,50.18
52,55.52,51.7,43.36,46.17,40.7,46.72,42.89,51.04,43.12,49.83,39.54,38.98,29.6,41.1,39.55,50.44
53,55.46,51.62,43.08,46.11,40.85,46.87,43.12,50.75,42.98,49.74,39.78,38.63,29.05,40.93,39.53,50.21
54,55.5,51.68,43.29,46.3,41.14,46.77,43.09,50.81,42.6,49.45,39.74,38.93,29.58,41.12,39.73,50.65
55,55.57,51.59,43.49,46.13,41.03,46.9,43.19,51.01,43.15,49.77,39.91,38.83,29.3,41.07,40.02,50.24
56,55.81,51.96,43.67,46.16,40.99,47.33,43.33,51.01,43.24,49.93,39.83,39.04,29.17,41.25,39.86,50.89
57,55.63,51.6,43.42,46.5,41.1,47.17,43.27,51.17,43.44,49.87,39.82,39.03,29.48,41.5,40.01,50.78
58,55.57,52.01,43.57,46.4,41.2,47,43.26,51.12,43.35,49.76,40.03,39.08,29.69,41.34,40.08,50.89
59,55.71,51.89,43.71,46.22,40.78,46.78,43.26,51.38,43.45,49.94,39.85,39.15,29.59,41.33,40.04,50.69
60,56.11,52.03,43.48,46.72,41.15,47.05,43.5,50.89,43.59,49.85,40.13,39.05,29.65,41.56,40.13,50.66
61,56.1,51.76,43.94,46.72,41.42,47.27,43.61,51.37,43.64,50.17,40.16,39.42,30.15,41.6,40.49,50.93
62,55.93,52.12,43.41,46.89,41.56,47.29,43.29,51.31,43.47,49.8,40.06,39.42,29.79,41.68,40.14,51
63,56.12,52.24,43.92,46.84,41.59,47.2,43.7,51.52,43.27,50.2,40.43,39.31,30.26,41.36,40.28,50.99
64,56.15,52.45,43.73,46.91,41.1,47.63,43.65,51.71,43.5,50.17,40.29,39.49,30.03,41.83,40.48,51.12
65,56.28,52.17,44.06,46.81,41.81,47.66,44.06,51.52,43.75,50.3,40.79,39.51,30,41.78,40.56,51.43
66,56.12,52.34,43.92,47.16,41.52,47.4,43.9,51.53,43.93,50.24,40.28,39.39,29.73,41.62,40.34,51.19
67,56.27,52.05,44.29,46.91,41.57,47.44,43.88,51.37,43.69,50.16,40.49,39.41,30.15,41.66,40.55,50.97
68,56.29,52.43,44.25,47.07,41.82,47.73,43.98,51.88,43.74,50.52,40.59,39.61,30.04,41.58,40.77,50.99
69,56.56,52.64,43.94,47.2,41.64,47.76,44.32,51.85,43.72,50.52,40.67,39.62,30.07,41.61,40.65,51.46
70,56.59,52.61,44.23,47.54,41.84,47.81,43.97,51.77,43.89,50.31,40.65,39.86,30.36,42.05,40.96,51.45
71,56.31,52.48,43.95,47.19,42.22,47.92,43.99,51.93,44.19,50.38,40.9,39.88,30.13,42.06,41.06,51.48
72,56.28,52.56,44.18,47.45,42.07,47.81,44.04,51.8,43.82,50.56,40.95,39.65,30.18,41.97,40.97,51.41
73,56.72,52.76,44.32,47.43,42,47.91,44.13,51.69,44.08,50.5,41,40.02,30.47,41.97,40.9,51.38
74,56.57,52.89,44.48,47.46,41.79,48.19,44.2,52.11,43.91,50.74,41.07,40.05,30.31,41.94,40.97,51.59
75,56.55,53.03,44.56,47.43,41.96,48.12,44.36,51.97,44.28,50.75,40.65,40.09,30.44,42.25,41.07,51.42
76,56.81,52.68,44.54,47.48,42.12,47.94,44.12,51.77,44.31,50.61,41.27,39.95,30.59,42.13,40.8,51.4
77,56.71,52.96,44.72,47.34,42.23,48.13,44.27,51.99,44.2,50.79,41.43,39.8,30.35,42.16,40.94,51.58
78,56.87,52.83,44.51,47.39,42.08,48.07,44.16,52.02,44.3,50.84,40.99,40.01,30.74,42.11,41.08,51.68
79,56.64,53.05,44.51,47.37,41.93,48.08,44.4,51.95,44.26,50.94,40.94,40.01,30.57,42.26,40.71,51.57
80,57.1,52.87,44.69,47.42,42.23,48.29,44.47,52.05,44.47,51.17,41.31,40.06,30.86,42.56,41.16,51.55
81,57.1,53.21,44.53,47.54,42.32,48.21,44.59,51.9,44.55,51.16,41.54,40.22,30.77,42.42,41.05,51.69
82,57,53.24,44.82,47.46,42.54,48.5,44.64,52.22,44.63,51.14,41.45,40.26,30.68,42.28,41.2,51.85
83,57.02,52.98,44.82,47.96,42.39,48.16,44.45,52.2,44.37,51.32,41.41,40.42,31,42.41,41.4,51.9
84,56.92,53.12,44.96,47.35,42.47,48.24,44.54,52.31,44.38,51.28,41.68,40.08,30.68,42.46,41.31,51.79
85,57,52.78,44.64,47.36,42.15,48.27,44.51,52.13,44.35,51.18,41.25,40.26,30.44,42.57,40.99,51.83
86,56.87,53.04,44.82,47.51,42.44,48.35,44.53,52.47,44.43,51.22,41.41,40.46,30.69,42.79,41.19,51.73
87,57.01,53.14,45,47.73,42.38,48.46,44.65,52.38,44.92,51.3,41.5,40.55,31,42.69,41.61,51.78
88,57.06,53,44.91,47.89,42.22,48.45,44.53,52.48,44.64,51.02,41.36,40.38,30.69,42.71,41.42,51.87
89,57.07,53.17,44.83,47.75,42.25,48.31,44.62,52.5,44.54,51.3,41.43,40.56,31.03,42.41,41.38,52.21
90,57.11,53.04,44.92,47.65,42.61,48.42,44.71,52.63,44.71,51.39,41.28,40.6,30.97,42.34,41.42,51.88
91,57.31,53.16,44.98,47.97,42.55,48.5,44.59,52.65,44.67,51.08,41.45,40.48,31.02,42.7,41.68,52.02
92,57.28,53.29,45.06,47.77,42.48,48.54,44.73,52.78,44.64,51.45,41.39,40.52,30.93,42.68,41.63,52.15
93,57.34,53.29,45.25,47.98,42.69,48.72,44.87,52.67,44.55,51.4,41.5,40.62,30.82,42.8,41.56,51.83
94,57.15,53.34,45.12,47.86,42.6,48.45,44.94,52.61,44.55,51.3,41.47,40.41,30.91,43,41.55,52.05
95,57.39,53.14,45.24,48.1,42.57,48.71,44.96,52.53,44.84,51.38,41.57,40.83,31.01,42.69,41.67,52.21
96,57.26,53.54,45.23,48.12,42.64,48.66,44.43,52.79,44.91,51.25,41.54,40.5,30.94,42.34,41.62,52.13
97,57.29,53.55,45.14,48.09,42.8,48.96,45.14,52.84,44.72,51.54,41.78,40.83,30.68,42.81,41.54,52.26
98,57.05,53.42,45.38,48.19,42.94,48.77,44.82,52.97,44.81,51.37,41.85,40.68,31.05,42.88,41.61,52.19
99,57.35,53.33,45.16,48.04,42.69,48.79,45.08,52.89,45,51.43,41.67,40.65,31.21,42.92,41.69,52.15
100,57.38,53.27,45.34,48.21,43.07,48.92,44.94,52.92,44.96,51.55,41.61,40.9,30.98,42.91,41.63,52.24
Train Loss:,,,,,,,,,,,,,,,,
1,0.0042,0.0046,0.005,0.0049,0.0051,0.0047,0.0051,0.0046,0.0048,0.0044,0.0052,0.0051,0.0059,0.005,0.0051,0.0047
2,0.0034,0.0037,0.0043,0.004,0.0045,0.004,0.0043,0.0037,0.0044,0.0037,0.0048,0.0044,0.005,0.0043,0.0045,0.0037
3,0.0031,0.0033,0.0039,0.0036,0.004,0.0035,0.004,0.0033,0.0039,0.0034,0.0041,0.0041,0.0048,0.0039,0.004,0.0034
4,0.0029,0.003,0.0036,0.0034,0.0038,0.0033,0.0037,0.0031,0.0037,0.0032,0.0039,0.0038,0.0045,0.0037,0.0038,0.0032
5,0.0027,0.003,0.0035,0.0034,0.0037,0.0033,0.0036,0.0031,0.0035,0.003,0.0037,0.0037,0.0044,0.0037,0.0037,0.0031
6,0.0026,0.0028,0.0034,0.0032,0.0035,0.0031,0.0034,0.0029,0.0034,0.0029,0.0036,0.0036,0.0043,0.0034,0.0035,0.0029
7,0.0025,0.0028,0.0033,0.0031,0.0035,0.003,0.0033,0.0028,0.0032,0.0029,0.0035,0.0035,0.0042,0.0034,0.0035,0.0029
8,0.0026,0.0027,0.0032,0.003,0.0034,0.003,0.0032,0.0027,0.0032,0.0028,0.0034,0.0034,0.0041,0.0034,0.0034,0.0027
9,0.0024,0.0026,0.0032,0.003,0.0033,0.0029,0.0032,0.0027,0.0031,0.0028,0.0034,0.0034,0.004,0.0033,0.0034,0.0027
10,0.0024,0.0026,0.0031,0.0029,0.0033,0.0029,0.0031,0.0026,0.0031,0.0027,0.0033,0.0034,0.004,0.0032,0.0033,0.0026
11,0.0023,0.0025,0.0031,0.0029,0.0032,0.0028,0.0031,0.0026,0.0031,0.0027,0.0033,0.0033,0.004,0.0031,0.0033,0.0026
12,0.0023,0.0025,0.003,0.0028,0.0032,0.0028,0.003,0.0026,0.0031,0.0026,0.0032,0.0033,0.0039,0.0031,0.0032,0.0026
13,0.0023,0.0025,0.003,0.0028,0.0031,0.0027,0.003,0.0025,0.003,0.0026,0.0032,0.0032,0.0039,0.0031,0.0032,0.0026
14,0.0022,0.0025,0.0029,0.0028,0.0031,0.0027,0.003,0.0025,0.0029,0.0025,0.0032,0.0032,0.0039,0.0031,0.0032,0.0025
15,0.0022,0.0024,0.0029,0.0028,0.0031,0.0027,0.0029,0.0025,0.003,0.0025,0.0032,0.0032,0.0038,0.0031,0.0032,0.0025
16,0.0022,0.0024,0.0029,0.0028,0.0031,0.0027,0.0029,0.0025,0.0029,0.0025,0.0031,0.0032,0.0039,0.003,0.0031,0.0025
17,0.0022,0.0024,0.0029,0.0027,0.0031,0.0026,0.0029,0.0024,0.0029,0.0025,0.0031,0.0031,0.0039,0.003,0.0032,0.0025
18,0.0022,0.0024,0.0029,0.0027,0.003,0.0027,0.0029,0.0024,0.0029,0.0025,0.0031,0.0031,0.0038,0.003,0.0031,0.0024
19,0.0022,0.0024,0.0028,0.0027,0.003,0.0026,0.0029,0.0024,0.0028,0.0025,0.003,0.0031,0.0038,0.003,0.0031,0.0024
20,0.0021,0.0024,0.0028,0.0027,0.003,0.0026,0.0029,0.0024,0.0028,0.0024,0.0031,0.0031,0.0038,0.0029,0.003,0.0024
21,0.0021,0.0023,0.0028,0.0026,0.003,0.0026,0.0028,0.0024,0.0028,0.0024,0.003,0.0031,0.0037,0.0029,0.003,0.0024
22,0.0021,0.0023,0.0028,0.0026,0.0029,0.0026,0.0028,0.0024,0.0028,0.0024,0.003,0.003,0.0037,0.0029,0.003,0.0024
23,0.0021,0.0023,0.0028,0.0026,0.0029,0.0026,0.0028,0.0024,0.0028,0.0024,0.003,0.003,0.0037,0.0029,0.003,0.0024
24,0.0021,0.0023,0.0028,0.0026,0.0029,0.0025,0.0028,0.0023,0.0028,0.0024,0.003,0.003,0.0037,0.0029,0.003,0.0023
25,0.0021,0.0023,0.0028,0.0026,0.0029,0.0025,0.0028,0.0023,0.0028,0.0024,0.003,0.003,0.0037,0.0029,0.003,0.0023
26,0.0021,0.0023,0.0028,0.0026,0.0029,0.0025,0.0028,0.0023,0.0028,0.0024,0.003,0.003,0.0037,0.0029,0.003,0.0024
27,0.0021,0.0023,0.0027,0.0026,0.0029,0.0025,0.0028,0.0023,0.0027,0.0024,0.003,0.003,0.0037,0.0029,0.003,0.0023
28,0.002,0.0023,0.0027,0.0026,0.0029,0.0025,0.0028,0.0023,0.0027,0.0024,0.003,0.003,0.0037,0.0029,0.003,0.0023
29,0.002,0.0022,0.0027,0.0026,0.0029,0.0025,0.0028,0.0023,0.0027,0.0023,0.0029,0.003,0.0037,0.0028,0.0029,0.0023
30,0.002,0.0022,0.0027,0.0025,0.0028,0.0025,0.0027,0.0023,0.0027,0.0023,0.003,0.003,0.0036,0.0029,0.003,0.0023
31,0.002,0.0022,0.0027,0.0025,0.0028,0.0025,0.0027,0.0023,0.0027,0.0023,0.003,0.003,0.0036,0.0028,0.0029,0.0023
32,0.002,0.0022,0.0027,0.0025,0.0029,0.0025,0.0027,0.0023,0.0027,0.0023,0.0029,0.003,0.0036,0.0028,0.0029,0.0023
33,0.002,0.0022,0.0027,0.0025,0.0028,0.0025,0.0027,0.0023,0.0027,0.0023,0.0029,0.0029,0.0036,0.0028,0.0029,0.0023
34,0.002,0.0022,0.0027,0.0025,0.0028,0.0025,0.0027,0.0023,0.0027,0.0023,0.0029,0.0029,0.0036,0.0028,0.0029,0.0023
35,0.002,0.0022,0.0027,0.0025,0.0028,0.0024,0.0027,0.0022,0.0027,0.0023,0.0029,0.0029,0.0036,0.0028,0.0029,0.0023
36,0.002,0.0022,0.0027,0.0025,0.0028,0.0025,0.0027,0.0022,0.0027,0.0023,0.0029,0.0029,0.0036,0.0028,0.0029,0.0023
37,0.002,0.0022,0.0027,0.0025,0.0028,0.0025,0.0027,0.0022,0.0027,0.0023,0.0029,0.0029,0.0036,0.0028,0.0029,0.0022
38,0.002,0.0022,0.0027,0.0025,0.0028,0.0024,0.0027,0.0022,0.0027,0.0023,0.0029,0.0029,0.0036,0.0028,0.0029,0.0022
39,0.002,0.0022,0.0027,0.0025,0.0028,0.0024,0.0027,0.0022,0.0027,0.0023,0.0029,0.0029,0.0036,0.0028,0.0029,0.0022
40,0.002,0.0022,0.0026,0.0025,0.0028,0.0024,0.0026,0.0022,0.0026,0.0023,0.0028,0.0029,0.0036,0.0028,0.0028,0.0022
41,0.002,0.0022,0.0026,0.0025,0.0028,0.0024,0.0027,0.0022,0.0026,0.0023,0.0028,0.0029,0.0036,0.0028,0.0029,0.0022
42,0.002,0.0022,0.0026,0.0025,0.0028,0.0024,0.0026,0.0022,0.0026,0.0023,0.0029,0.0029,0.0036,0.0028,0.0028,0.0022
43,0.0019,0.0022,0.0026,0.0024,0.0028,0.0024,0.0026,0.0022,0.0026,0.0023,0.0028,0.0029,0.0036,0.0027,0.0028,0.0022
44,0.0019,0.0022,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0023,0.0029,0.0029,0.0036,0.0027,0.0028,0.0022
45,0.002,0.0021,0.0026,0.0025,0.0028,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0029,0.0035,0.0028,0.0028,0.0022
46,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0023,0.0028,0.0029,0.0035,0.0028,0.0028,0.0022
47,0.0019,0.0021,0.0026,0.0024,0.0028,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0029,0.0036,0.0027,0.0028,0.0022
48,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0029,0.0035,0.0027,0.0028,0.0022
49,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0029,0.0035,0.0027,0.0028,0.0022
50,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
51,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
52,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0021,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
53,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
54,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
55,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
56,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0022,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
57,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0021,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
58,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0021,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
59,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0021,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
60,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0021,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
61,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0026,0.0021,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0027,0.0022
62,0.0019,0.0021,0.0026,0.0024,0.0027,0.0024,0.0026,0.0021,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0022
63,0.0019,0.0021,0.0025,0.0024,0.0027,0.0024,0.0026,0.0021,0.0026,0.0022,0.0028,0.0028,0.0035,0.0027,0.0028,0.0021
64,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0026,0.0021,0.0026,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0022
65,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0025,0.0021,0.0026,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0021
66,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0026,0.0021,0.0025,0.0022,0.0028,0.0028,0.0035,0.0027,0.0027,0.0021
67,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0026,0.0021,0.0025,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0022
68,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0026,0.0021,0.0026,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0021
69,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0021
70,0.0019,0.0021,0.0025,0.0023,0.0027,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0021
71,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0021
72,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0021
73,0.0019,0.0021,0.0025,0.0024,0.0027,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0034,0.0027,0.0027,0.0021
74,0.0019,0.002,0.0025,0.0023,0.0027,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0021
75,0.0019,0.0021,0.0025,0.0023,0.0027,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0021
76,0.0019,0.0021,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
77,0.0019,0.0021,0.0025,0.0024,0.0026,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0035,0.0027,0.0027,0.0021
78,0.0019,0.0021,0.0025,0.0023,0.0027,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0034,0.0027,0.0027,0.0021
79,0.0019,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
80,0.0019,0.0021,0.0025,0.0023,0.0027,0.0023,0.0025,0.0021,0.0025,0.0022,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
81,0.0018,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
82,0.0018,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
83,0.0019,0.0021,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
84,0.0019,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
85,0.0018,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
86,0.0018,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
87,0.0019,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
88,0.0018,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
89,0.0019,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0027,0.0034,0.0026,0.0027,0.0021
90,0.0018,0.002,0.0025,0.0023,0.0026,0.0023,0.0025,0.0021,0.0025,0.0021,0.0027,0.0028,0.0034,0.0026,0.0027,0.0021
